ID,AX,AY,AZ,GX,GY,GZ,TIMESTAMP,TOGGLE_VAR
901,-2.236184358596802,7.94874954223633,-5.05415964126587,-0.211304754018784,0.070079632103443,0.061819296330214,2024-06-26T11:56:39-05:00,1
902,-2.276885747909546,7.302315235137942,-6.596025466918947,0.287246555089951,0.007460949476808,0.25607043504715,2024-06-26T11:56:39-05:00,1
903,-1.924938201904297,7.354987621307375,-6.854599475860598,0.313626319169998,0.136695250868797,0.251540571451187,2024-06-26T11:56:39-05:00,1
904,-1.625662922859192,7.618350028991701,-6.435614109039309,0.287513017654419,0.083669222891331,0.330679953098297,2024-06-26T11:56:39-05:00,1
905,-1.833958506584168,7.606379032135012,-5.963956356048585,0.260067373514175,-0.027179174125195,0.344535976648331,2024-06-26T11:56:39-05:00,1
906,-2.044648170471192,7.697358608245852,-5.73171901702881,0.246477782726288,-0.061552833765745,0.28564777970314,2024-06-26T11:56:39-05:00,1
907,-2.19308876991272,7.874529361724856,-5.734113216400148,0.213702917098999,0.106052070856094,0.162542104721069,2024-06-26T11:56:39-05:00,1
908,-2.032677173614502,7.843404769897463,-5.834669589996339,0.188655436038971,0.300303190946579,-0.031176110729575,2024-06-26T11:56:39-05:00,1
909,-1.699883222579956,7.659051418304446,-5.837063789367677,0.155081167817116,0.323751896619797,-0.140692189335823,2024-06-26T11:56:39-05:00,1
910,-1.491587638854981,7.568071365356447,-5.820304393768312,0.082869835197926,0.256869822740555,-0.163607954978943,2024-06-26T11:56:39-05:00,1
911,-1.517923831939698,7.656657218933108,-6.179434776306155,-0.024248085916042,0.174532920122147,-0.163607954978943,2024-06-26T11:56:39-05:00,1
912,-1.843535304069519,7.613561630249026,-6.363788127899172,-0.054091885685921,0.121773354709148,-0.209173038601875,2024-06-26T11:56:39-05:00,1
913,-1.7980455160141,7.56567716598511,-6.294356346130373,-0.040502298623323,0.024781011044979,-0.230490043759346,2024-06-26T11:56:39-05:00,1
914,-1.460463047027588,7.539340972900393,-6.021417140960696,-0.09192955493927,-0.142557427287102,-0.061286367475986,2024-06-26T11:56:39-05:00,1
915,-1.199495077133179,7.6877818107605,-5.880159378051759,-0.140425726771355,-0.305366009473801,0.073277182877064,2024-06-26T11:56:39-05:00,1
916,-1.335964560508728,8.018181800842285,-5.679046630859376,-0.159877479076386,-0.486560493707657,0.09192955493927,2024-06-26T11:56:39-05:00,1
917,-1.606509327888489,8.386888504028322,-5.303156852722169,-0.202511474490166,-0.644306302070618,0.105785600841045,2024-06-26T11:56:39-05:00,1
918,-1.685518026351929,7.984662532806399,-5.327098846435548,-0.207574263215065,-0.662958681583405,0.177730485796928,2024-06-26T11:56:39-05:00,1
919,-1.405396342277527,7.615955829620363,-5.930437564849855,-0.159078106284142,-0.664290964603424,0.297905057668686,2024-06-26T11:56:39-05:00,1
920,-1.606509327888489,7.963114738464358,-6.689399719238283,0.130033686757088,-0.538787126541138,0.386903494596481,2024-06-26T11:56:39-05:00,1
921,-1.936909198760987,7.556100368499758,-6.739677906036379,0.309629380702972,-0.511874437332154,0.448189914226532,2024-06-26T11:56:39-05:00,1
922,-2.310404539108277,6.821080684661867,-6.742072105407717,0.381574243307114,-0.596609473228455,0.307231247425079,2024-06-26T11:56:39-05:00,1
923,-2.755726099014283,6.543353080749514,-6.641515731811526,0.384238868951798,-0.733571171760559,0.034107197076082,2024-06-26T11:56:39-05:00,1
924,-2.954444885253907,6.964732646942141,-6.545747280120852,0.36771821975708,-0.78952831029892,0.099124044179916,2024-06-26T11:56:39-05:00,1
925,-2.949656486511231,7.244854450225832,-6.349422931671145,0.355460971593857,-0.794324696063996,0.330679953098297,2024-06-26T11:56:39-05:00,1
926,-3.028665065765382,7.307103633880617,-6.011840343475344,0.342404276132584,-0.832428753376007,0.431402772665024,2024-06-26T11:56:39-05:00,1
927,-2.920926094055176,7.177816867828371,-6.378153324127199,0.273656964302063,-0.768211305141449,0.528128623962403,2024-06-26T11:56:40-05:00,1
928,-2.671929121017456,7.25921964645386,-5.968744754791261,0.20677487552166,-0.669620215892792,0.562768757343292,2024-06-26T11:56:40-05:00,1
929,-2.602497339248658,7.450755596160891,-5.59764337539673,0.250208258628845,-0.744762659072876,0.463911175727844,2024-06-26T11:56:40-05:00,1
930,-2.753331899642945,7.829039573669436,-5.475539207458497,0.284848392009735,-0.810312449932099,0.401558935642243,2024-06-26T11:56:40-05:00,1
931,-2.647987127304078,7.86974096298218,-5.439626216888429,0.266728937625885,-0.710655391216278,0.325617134571075,2024-06-26T11:56:40-05:00,1
932,-2.626439332962037,7.85776996612549,-5.255272865295411,0.233687594532967,-0.568364441394806,0.24967534840107,2024-06-26T11:56:40-05:00,1
933,-2.528276920318604,7.730877399444582,-5.284003257751466,0.176131695508957,-0.421543657779694,0.183326184749603,2024-06-26T11:56:40-05:00,1
934,-2.489969730377198,7.64229202270508,-5.430049419403077,0.083136290311813,-0.349865227937698,0.146820813417435,2024-06-26T11:56:40-05:00,1
935,-2.571372509002686,7.577648162841799,-5.59764337539673,0.024781011044979,-0.320820838212967,0.153482377529144,2024-06-26T11:56:40-05:00,1
936,-2.621650934219361,7.41723680496216,-5.633556365966798,0.00719448691234,-0.265130162239075,0.159611031413078,2024-06-26T11:56:40-05:00,1
937,-2.650381326675415,7.563282966613772,-5.652710437774659,-0.023182237520814,-0.163607954978943,0.165739670395851,2024-06-26T11:56:40-05:00,1
938,-2.643198728561402,7.635109424591067,-5.781997203826906,-0.069546706974506,-0.126569673418999,0.195050537586212,2024-06-26T11:56:40-05:00,1
939,-2.365471363067627,7.714118003845217,-5.853823184967042,-0.119108729064465,-0.097258806228638,0.271258801221848,2024-06-26T11:56:40-05:00,1
940,-2.145204782485962,7.90325975418091,-5.813121795654298,-0.172667682170868,-0.105785600841045,0.306431829929352,2024-06-26T11:56:40-05:00,1
941,-2.015917778015137,7.817068576812746,-4.898536682128908,-0.237950995564461,-0.091663092374802,0.279252678155899,2024-06-26T11:56:40-05:00,1
942,-2.054224967956543,7.908048152923586,-4.041412353515626,-0.270725876092911,-0.017053598538041,0.191320061683655,2024-06-26T11:56:40-05:00,1
943,-3.148375272750855,8.382100105285646,-4.09408473968506,-0.232621744275093,-0.219298616051674,0.170535981655121,2024-06-26T11:56:40-05:00,1
944,-3.428496837615968,8.894459724426271,-4.529829502105714,-0.13456355035305,-0.344535976648331,0.182793274521828,2024-06-26T11:56:40-05:00,1
945,-2.940079689025879,8.82742214202881,-4.757278919219972,0.046897396445274,-0.299503833055496,0.065549768507481,2024-06-26T11:56:40-05:00,1
946,-2.291250944137574,8.638279914855959,-4.572925090789796,0.095926493406296,-0.010658498853445,-0.167604893445969,2024-06-26T11:56:40-05:00,1
947,-2.398990154266358,7.963114738464358,-4.474762916564943,0.070346094667912,0.161209791898727,-0.136162325739861,2024-06-26T11:56:40-05:00,1
948,-1.91057300567627,7.639897823333742,-4.460397720336915,-0.061819296330214,0.117243491113186,0.15081775188446,2024-06-26T11:56:40-05:00,1
949,-1.355118155479431,7.797914981842043,-4.685452938079835,-0.128967836499214,-0.20677487552166,0.319488525390625,2024-06-26T11:56:40-05:00,1
950,-1.101332783699036,7.441178798675539,-5.080495834350587,-0.017586523666978,-0.656563520431519,0.475369065999985,2024-06-26T11:56:40-05:00,1
951,-0.323217242956162,7.115567684173586,-5.152322292327882,0.092196017503738,-0.980581879615784,0.667754948139191,2024-06-26T11:56:40-05:00,1
952,-1.098938584327698,7.101202011108401,-4.192247390747072,0.11004900932312,-1.444226622581482,0.870000004768372,2024-06-26T11:56:40-05:00,1
953,-1.125274777412415,7.601590633392336,-3.251325845718385,0.103653907775879,-1.682177543640137,0.533990800380707,2024-06-26T11:56:40-05:00,1
954,-1.539471745491028,7.151480674743655,-3.739742994308473,-0.046897396445274,-1.945176005363465,0.420477777719498,2024-06-26T11:56:40-05:00,1
955,0.272938996553421,5.880159378051759,-2.178723573684693,-0.4777672290802,-1.641941785812378,0.381307810544968,2024-06-26T11:56:40-05:00,1
956,0.656011283397675,6.251260757446291,-0.189141929149628,-0.675482392311096,-1.202811598777771,0.206508412957192,2024-06-26T11:56:40-05:00,1
957,-0.567425787448883,6.06211853027344,0.253785371780396,-0.740232765674591,-1.022683024406433,0.348532915115356,2024-06-26T11:56:41-05:00,1
