ID,AX,AY,AZ,GX,GY,GZ,TIMESTAMP,TOGGLE_VAR
515,-2.492363929748536,-1.252167463302612,-9.964667320251467,0.022649310529232,-0.071678407490253,0.063684530556202,2024-06-26T12:34:24-05:00,1
516,-1.898601889610291,-1.156399369239807,-9.71088218688965,0.173467069864273,-0.018119448795915,0.020251149311662,2024-06-26T12:34:24-05:00,1
517,-3.78762698173523,0.265756398439407,-9.670180320739748,0.167071983218193,0.101522207260132,-0.031176110729575,2024-06-26T12:34:24-05:00,1
518,-2.494758129119873,-2.099714994430542,-10.005369186401369,0.119108729064465,-0.106052070856094,0.027445634827018,2024-06-26T12:34:24-05:00,1
519,-2.990357875823975,-0.998382091522217,-9.871294021606447,0.446058183908463,-0.204110249876976,-0.084468603134155,2024-06-26T12:34:25-05:00,1
520,-3.466804027557374,-2.590526342391968,-9.085995674133303,0.320554375648499,-0.307497709989548,-0.240349158644676,2024-06-26T12:34:25-05:00,1
521,-3.70861840248108,-2.959233283996582,-8.868123054504396,0.761816203594208,-0.678946435451508,-0.225693717598915,2024-06-26T12:34:25-05:00,1
522,-3.110068082809449,-3.914519786834718,-10.206481933593752,1.054391980171204,-0.694667637348175,1.129268050193787,2024-06-26T12:34:25-05:00,1
523,-4.347870349884034,-3.035847663879395,-8.025363922119142,0.698398172855377,-0.360790193080902,-0.059687595814466,2024-06-26T12:34:25-05:00,1
524,-3.682282209396363,-2.552218914031983,-7.42920780181885,0.584618628025055,-0.064750380814075,0.129234299063683,2024-06-26T12:34:25-05:00,1
525,-3.033453464508057,-2.60010313987732,-7.735665798187258,0.273923426866531,0.250741183757782,0.332811653614044,2024-06-26T12:34:25-05:00,1
526,-3.239354848861695,-2.875436305999756,-7.917624950408938,-0.08207044005394,0.4828300178051,0.232088804244995,2024-06-26T12:34:25-05:00,1
527,-5.796362400054933,-4.144362926483156,-6.974309444427492,0.043433386832476,0.092462480068207,1.247843861579895,2024-06-26T12:34:25-05:00,1
528,-3.967192173004151,-5.317522048950197,-7.59919595718384,0.251540571451187,-0.45138743519783,0.240882083773613,2024-06-26T12:34:25-05:00,1
529,-4.927267074584962,-3.919308185577393,-9.289502143859865,0.364254236221314,-0.683742702007294,-0.697332262992859,2024-06-26T12:34:25-05:00,1
530,-4.979939460754396,-2.229001760482788,-7.230489253997805,0.2691271007061,-0.115111790597439,0.284848392009735,2024-06-26T12:34:25-05:00,1
531,-3.361459255218507,-1.814804911613465,-7.620744228363039,-0.613130211830139,0.237418055534363,-0.462312400341034,2024-06-26T12:34:26-05:00,1
532,-6.057330131530764,-5.011064052581788,-10.125079154968263,-0.780735075473786,0.502015292644501,0.02877794764936,2024-06-26T12:34:26-05:00,1
533,-7.41723680496216,-5.29118585586548,-9.279925346374513,-0.487359881401062,0.60726797580719,0.688805520534516,2024-06-26T12:34:26-05:00,1
