ID,AX,AY,AZ,GX,GY,GZ,TIMESTAMP,TOGGLE_VAR
11642,0.478840351104736,1.422155857086182,-10.335768699645998,-0.012257273308933,-0.01438897382468,-0.004529862198979,2024-06-27T08:28:35-05:00,0
11643,0.335188239812851,2.013523578643799,-10.251971244812012,-0.114312402904034,-0.14122511446476,0.010924961417913,2024-06-27T08:28:36-05:00,0
11644,-0.016759412363172,2.28406834602356,-10.187328338623049,-0.036238897591829,-0.005062787327915,0.019451761618257,2024-06-27T08:28:36-05:00,0
11645,-0.119710087776184,2.477998733520508,-10.096348762512209,-0.082869835197926,-0.058888208121061,0.028245022520423,2024-06-27T08:28:37-05:00,0
11646,-0.153228908777237,2.561795711517334,-10.089165687561035,-0.047963246703148,-0.073543645441532,-0.031709033995867,2024-06-27T08:28:37-05:00,0
11647,-0.213083952665329,2.291250944137574,-10.23281764984131,0.009326186962426,-0.043966308236122,-0.00293108727783,2024-06-27T08:28:37-05:00,0
11648,-0.22505496442318,2.346317768096924,-10.158597946166992,-0.029843797907233,0.013323123566806,0.008260336704552,2024-06-27T08:28:37-05:00,0
11649,-0.229843363165855,2.422932147979737,-10.132261276245117,-0.041301682591438,0.029310872778296,0.019185297191143,2024-06-27T08:28:37-05:00,0
11650,-0.215478152036667,2.44208574295044,-10.062829971313478,-0.022649310529232,0.015454824082553,0.023715160787106,2024-06-27T08:28:37-05:00,0
11651,-0.19871874153614,2.425326347351075,-10.127472877502443,0.006661561783403,-0.007993874140084,0.011990811675787,2024-06-27T08:28:37-05:00,0
11652,-0.169988319277763,2.341529369354248,-10.168174743652346,0.032241959124804,0.025580398738384,0.015454824082553,2024-06-27T08:28:38-05:00,0
11653,-0.885854601860047,2.557007312774659,-10.189722061157228,-0.181194484233856,0.047696780413389,0.117509953677654,2024-06-27T08:28:38-05:00,0
11654,-0.656011283397675,2.722207307815552,-10.223240852355959,0.034640122205019,0.332545161247253,-0.175332307815552,2024-06-27T08:28:38-05:00,0
11655,-0.313640415668488,2.466027736663819,-9.816226959228517,0.04263399541378,-0.092995405197144,0.030643183737993,2024-06-27T08:28:39-05:00,0
11656,-0.114921681582928,2.56658411026001,-10.512939453125,0.007993874140084,-0.014122511260211,0.012523736804724,2024-06-27T08:28:39-05:00,0
11657,-0.49799394607544,2.418143749237061,-10.22084712982178,-0.002398162148893,-0.168937206268311,-0.064483918249607,2024-06-27T08:28:39-05:00,0
11658,-0.61052143573761,2.195482969284058,-10.01494598388672,-0.079672284424305,0.130833074450493,0.015987748280168,2024-06-27T08:28:39-05:00,0
