ID,AX,AY,AZ,GX,GY,GZ,TIMESTAMP,TOGGLE_VAR
78,0.694318473339081,6.289567947387697,-7.967903137207033,-0.194517612457275,-0.552909672260285,0.887320041656494,2024-06-26T11:54:07-05:00,1
79,0.258573770523071,6.545747280120852,-7.316680431365969,0.145488500595093,-0.113513015210629,0.054624807089567,2024-06-26T11:54:07-05:00,1
80,-1.204283475875855,6.488286495208742,-7.192182064056399,-0.013856049627066,0.073277182877064,-0.027179174125195,2024-06-26T11:54:07-05:00,1
81,-1.491587638854981,6.859387874603274,-7.043741226196291,-0.133764162659645,0.468707501888275,-0.459914237260819,2024-06-26T11:54:07-05:00,1
82,-0.36152446269989,6.947973251342776,-6.782773494720461,-0.210238888859749,0.888385951519013,-0.863071978092194,2024-06-26T11:54:07-05:00,1
83,0.371101260185242,6.983886241912844,-6.622362136840822,-0.329614073038101,0.958199083805084,-0.885188341140747,2024-06-26T11:54:07-05:00,1
84,0.974440097808838,7.390900611877444,-6.58166027069092,-0.341604888439178,0.78499847650528,-0.702661514282227,2024-06-26T11:54:07-05:00,1
85,1.668758630752564,7.400477409362795,-6.962338447570803,-0.216900452971458,0.542784094810486,-0.36931699514389,2024-06-26T11:54:07-05:00,1
86,1.742978811264038,7.225700855255129,-7.127538681030276,-0.125770285725594,0.367451757192612,-0.072477795183659,2024-06-26T11:54:07-05:00,1
87,1.225831270217896,7.084442615509035,-7.173028469085696,-0.101255737245083,0.146554365754128,0.172134757041931,2024-06-26T11:54:07-05:00,1
88,0.799663364887238,6.924031257629397,-7.496245384216311,-0.055957119911909,-0.080205209553242,0.394630938768387,2024-06-26T11:54:07-05:00,1
89,1.482010841369629,6.955155849456789,-8.250418663024904,0.064483918249607,-0.047163859009743,0.240615621209145,2024-06-26T11:54:07-05:00,1
90,1.307234168052674,8.736441612243654,-8.690952301025392,-0.199047476053238,-0.046364475041628,-0.157212853431702,2024-06-26T11:54:07-05:00,1
91,1.182735681533814,9.375694274902346,-5.880159378051759,-0.167338445782661,-0.463111788034439,0.13136599957943,2024-06-26T11:54:07-05:00,1
92,0.969651699066162,9.088389396667482,-6.110002517700197,-0.241681471467018,-0.590480864048004,0.40395712852478,2024-06-26T11:54:07-05:00,1
93,0.991199493408203,8.930372238159181,-6.203376770019533,-0.234753429889679,-0.400226622819901,0.532658457756043,2024-06-26T11:54:07-05:00,1
94,1.170764684677124,8.506598472595217,-5.784391403198243,-0.176398172974587,-0.498018383979797,0.66908723115921,2024-06-26T11:54:07-05:00,1
95,1.683123826980591,7.99423933029175,-5.987898349761964,-0.15934456884861,-0.702395081520081,0.742630898952484,2024-06-26T11:54:08-05:00,1
96,1.584961533546448,7.484274387359621,-5.695806026458742,0.030909648165107,-0.478566616773605,0.757286369800568,2024-06-26T11:54:08-05:00,1
97,0.775721371173859,6.993463039398196,-6.234501361846926,0.096459418535233,-0.2182327657938,0.76234918832779,2024-06-26T11:54:08-05:00,1
98,0.402225881814957,6.76122570037842,-6.880935668945315,0.040768761187792,-0.081004597246647,0.539586544036865,2024-06-26T11:54:08-05:00,1
99,1.115697979927063,6.98867464065552,-6.533776283264162,-0.030643183737993,-0.023182237520814,0.27578866481781,2024-06-26T11:54:08-05:00,1
100,1.496376037597656,7.457938194274905,-6.41167211532593,-0.112713634967804,0.018119448795915,0.188388973474503,2024-06-26T11:54:08-05:00,1
101,1.53707754611969,7.795520782470705,-6.543353080749514,-0.116710558533669,0.031442571431398,0.162009194493294,2024-06-26T11:54:08-05:00,1
102,1.283292055130005,7.800309181213381,-6.732495307922365,-0.011724349111319,-0.002664624713361,0.208906576037407,2024-06-26T11:54:08-05:00,1
103,1.189918279647827,7.620744228363039,-6.385335922241213,0.071411944925785,-0.037304747849703,0.193185299634934,2024-06-26T11:54:08-05:00,1
104,1.350329756736756,7.426813602447512,-5.904101371765138,0.020251149311662,-0.007727412041277,0.059687595814466,2024-06-26T11:54:08-05:00,1
105,1.271321058273316,7.410054206848147,-5.906495571136476,-0.058088820427656,0.041568145155907,-0.010125574655831,2024-06-26T11:54:08-05:00,1
106,1.180341482162476,7.59919595718384,-6.083666324615481,-0.087133228778839,0.032241959124804,-0.034373659640551,2024-06-26T11:54:08-05:00,1
107,1.33357036113739,7.728483200073244,-6.110002517700197,-0.063684530556202,-0.031442571431398,-0.044499233365059,2024-06-26T11:54:08-05:00,1
108,1.544260144233704,7.663839817047121,-6.078877925872805,-0.014122511260211,-0.052759572863579,-0.062618680298328,2024-06-26T11:54:08-05:00,1
